Video,QID,Language Query,Type,IDs,Start,End,Revision
62132822,,Monkey is touching the backside of another monkey with its head,M,5,5,17,
62132822,,Monkey is going towards the opposite of the camera and coming back again to attack the dog,M,4,31,41,
59992293,,Cat is going from one spot to another spot by jumping,M,4,5,7,
59992293,,Cat is going from one spot to another spot by jumping,M,4,13,16,
59992293,,Cat is going from one spot to another spot by jumping,M,4,29,31,
59992293,,Cat is raising its front two legs,M,4,8,11,
59992293,,Cat is raising its front two legs,M,4,20,23,
59992293,,Cat is playing with another cat,M,4,17,53,
59992293,,Cat is playing with another cat,M,5,17,53,
59992293,,Cat is lying down on the ground while playing with another cat,M,4,45,53,
59992293,,Cat is running after another cat,M,5,37,43,
59992293,,Cat is stationary and remains in the same place.,O,2,1,53,
59992293,,Bunny is coming towards the camera,M,6,12,17,
59992293,,Bunny is going towards the opposite of the camera to its initial position,M,6,41,51,
59992293,,Bunny is going from rigt side towards the left side,M,7,20,26,
59992293,,Bunny on the field is going outside of the frame in right side,M,7,34,39,
59992293,,Bunny entering into frame from left side is going towards the right side,M,1,41,53,
59992293,,Bunny is situated between two playing cats,M,3,22,29,Frame disappear at 28
59992293,,Bunny is eating grass on the ground,M,6,18,35,
197f6587,,Dog is playing with another dog,M,1,1,54,
197f6587,,Dog is playing with another dog,M,2,1,54,
197f6587,,Dog is lying down on the floor while playing with another dog,M,1,7,16,
197f6587,,Dog is pushing another dog against the wall while playing,M,2,26,51,
197f6587,,Dog is being pushed by another dog against the wall while playing,M,1,26,51,
800e3c14,,Fighter jet is going faster than other fighter jet,M,1,1,54,
800e3c14,,Fighter jet is going slower than other fighter jet,M,2,1,54,
592b4dee,,Bunny is turning its body right side to left side,M,2,3,8,
592b4dee,,Bunny is going over another bunny,M,3,38,43,
592b4dee,,Bunny is going from one side of another bunny to another side of another bunny,M,3,38,49,
592b4dee,,Bunny is eating food with another bunny at the same place,M,3,15,37,
592b4dee,,Bunny is eating food with another bunny at the same place,M,1,15,37,
4975a81d,,Parrot facing its face to the camera side is turning towards the opposite of the camera,M,1,8,14,
4975a81d,,Parrot is flying from bird perch stand to cage's wall,M,1,16,18,
4975a81d,,Parrot is going down by climbing cage's wall,M,1,19,25,
4975a81d,,Parrot is eating food from food container,M,1,29,32,
4975a81d,,Parrot is flying from bird perch stand to cage's wall,M,2,36,38,
4975a81d,,Parrot is going from cage's wall to bird perch stand,M,2,39,44,
4975a81d,,Parrot seated on bird perch stand is going outside of the frame in top side,M,2,45,58,
359003f8,,Bear facing its face to the opposite of the camera is turning towards the left side,M,4,1,11,
359003f8,,Bear is walking from right side towards the left side,M,4,12,148,
359003f8,,Bear is passing by another two bear while walking,M,4,54,91,
359003f8,,Bear is making U-turn,M,4,149,168,
359003f8,,Bear changing its walking direction in front of another bear,M,4,149,168,
359003f8,,Bear walking on the ground is going towards the right side,M,4,169,266,
359003f8,,Bear is passing by another two bear while walking,M,4,230,264,
359003f8,,Bear walking on the ground is going towards the right side,M,2,1,157,
359003f8,,Bear walking on the ground is going towards the right side,M,3,1,157,
359003f8,,Bear is passing by another bear while walking,M,3,54,91,
359003f8,,Bear is passing by another bear while walking,M,2,68,91,
359003f8,,Bear is passing by another bear while walking,M,3,230,264,
359003f8,,Bear is passing by another bear while walking,M,2,230,253,
359003f8,,Bear is making U-turn,M,3,90,106,
359003f8,,Bear is walking backwards,M,3,107,153,
359003f8,,Bear is making U-turn,M,2,163,200,
359003f8,,Bear is deviating from its usual walking path.,M,3,195,250,
359003f8,,Bear is walking from right side towards the left side,M,2,201,266,
359003f8,,Bear is stationary and remains in the same place.,O,1,1,266,
14655f54,,Elephant is coming to a person,M,1,1,6,
14655f54,,Elephant is pulling the person's T-shirt with its trunk,M,1,23,27,
14655f54,,Elephant is trying to move the person with its front right leg,M,1,32,93,
14655f54,,Elephant is trying to hold the person's left hand with its trunk,M,1,126,147,
14655f54,,Person lying on the ground is rising up,M,5,159,174,
14655f54,,Person is touching the elephant's front left leg with his left hand,M,5,175,177,
14655f54,,Person is touching the elephant's face with his right hand,M,8,157,159,
14655f54,,Elephant is walking towards the right side,M,9,1,103,
14655f54,,Elephant coming from right side is standing briefly and then walking again,M,2,32,180,
578f71da,,Lizard is following the movement of person's hand,M,2,6,76,
578f71da,,Lizard is following the movement of person's hand,M,3,51,57,
578f71da,,Lizard is following the movement of person's hand,M,4,1,67,
578f71da,,Lizard is taking food from the floor,M,2,95,99,
578f71da,,Lizard is taking food from the floor,M,3,128,132,
578f71da,,Lizard is being moved by person's hand,M,1,163,175,
578f71da,,Lizard is looking for the food while the food is beneath its body,M,4,145,175,
111e0a5c,,Zebra is walking from left side towards the right side,M,1,1,80,
111e0a5c,,Zebra is walking from left side towards the right side,M,2,1,80,
111e0a5c,,Zebra is walking from left side towards the right side,M,3,1,80,
111e0a5c,,Zebra coming towards the camera side is walking towards left side briefly,M,1,96,175,
111e0a5c,,"Zebra, initially moving towards the camera, is briefly going to the left side",M,1,96,146,
111e0a5c,,Zebra is searching for something on the ground,M,2,144,153,
111e0a5c,,Zebra is going outside of the frame in right side from the field by running,M,3,157,161,
111e0a5c,,Zebra coming inside of the frame from right side is making U-turn,M,10,127,150,
100f6ecf,,Cat is top of another cat during fighting,M,1,39,59,
100f6ecf,,Cat is fighting with another cat,M,1,39,83,
100f6ecf,,Cat is fighting with another cat,M,2,39,83,
100f6ecf,,Cat is taking a momentary pause in the midst of the fight,M,1,84,128,
100f6ecf,,Cat is taking a momentary pause in the midst of the fight,M,2,84,128,
100f6ecf,,Cat is fighting with another cat after taking a momentary pause,M,1,84,162,
100f6ecf,,Cat is fighting with another cat after taking a momentary pause,M,2,84,162,
100f6ecf,,Cat is asserting dominance in the fight with another cat,M,1,39,83,
100f6ecf,,Cat is being dominated during the fight with another cat,M,2,39,83,
100f6ecf,,Cat is asserting dominance in the fight with another cat,M,1,135,162,
100f6ecf,,Cat is being dominated during the fight with another cat,M,2,135,162,
414ca58b,,Person with motorcycle is going one spot to another spot by jumping,M,2,1,15,Frame disappears several times.
414ca58b,,Person with motorcycle is going one spot to another spot by jumping,M,4,15,20,
414ca58b,,Person with motorcycle is going one spot to another spot by jumping,M,2,37,38,
414ca58b,,Person with motorcycle is going one spot to another spot by jumping,M,9,30,31,
414ca58b,,Person with motorcycle entering into frame from right side by jumping is going outside of the frame in bottom side,M,8,17,24,
414ca58b,,Motorcycle entering into frame by jumping is going outside of the frame in bottom side,M,9,17,24,
414ca58b,,Motorcycle is going one spot to another spot by jumping,M,3,1,15,
414ca58b,,Motorcycle is going one spot to another spot by jumping,M,5,15,20,
414ca58b,,Motorcycle is going one spot to another spot by jumping,M,3,37,38,
414ca58b,,Motorcycle is going one spot to another spot by jumping,M,10,30,31,
414ca58b,,Person with motorcycle entering into frame from right side is going outside of the frame in bottom side,M,12,28,36,
414ca58b,,Motorcycle entering into frame from right side is going outside of the frame in bottom side,M,11,27,34,
115da184,,Zebra is being attacked by tiger,M,6,1,60,
115da184,,Zebra is trying to save itself from tiger's paw,M,6,1,60,
115da184,,Zebra entering into frame from left side is going outside of the frame in right side,M,10,28,50,
115da184,,Zebra entering into frame from left side is going outside of the frame in right side,M,11,28,49,
115da184,,Zebra is stationary and remains in the same place.,O,7,1,60,
115da184,,Zebra is stationary and remains in the same place.,O,8,1,60,
398d41f5,,Bird is disturbing another birds,M,4,1,60,
398d41f5,,Pigeon is being disturbed by another bird while eating,M,1,22,45,
398d41f5,,Pigeon is being disturbed by another bird while eating,M,2,23,44,
398d41f5,,Pigeon is being disturbed by another bird while eating,M,5,40,60,
398d41f5,,Pigeon is being disturbed by another bird while eating,M,6,46,54,
398d41f5,,Pigeon is being disturbed by another bird while eating,M,9,46,54,
398d41f5,,Bird is walking over the food container while disturbing another birds,M,4,41,52,
398d41f5,,Bird is standing on top of the food container,M,1,38,60,
64044df1,,Vehicle on the road is going outside of the frame in right side,M,1,1,8,
64044df1,,Vehicle entering into road from left side is going outside of the frame in right side,M,12,19,25,
64044df1,,Vehicle entering into road from left side is going outside of the frame in right side,M,14,49,57,
64044df1,,Vehicle entering into road from right side is going outside of the frame in left side,M,8,8,17,
64044df1,,Vehicle entering into road from right side is going outside of the frame in left side,M,9,16,25,
64044df1,,Vehicle entering into road from right side is going towards the left side,M,13,48,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,2,1,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,3,1,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,4,1,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,5,1,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,6,1,60,
64044df1,,Vehicle is stationary and remains in the same place.,O,7,1,60,
708098a9,,Tiger is attacking another tiger,M,2,6,14,
708098a9,,Tiger is being attacked by another tiger,M,1,6,14,
708098a9,,Tiger is attacking another tiger,M,2,28,40,
708098a9,,Tiger is being attacked by another tiger,M,1,28,40,
708098a9,,Tiger is going towards left side while attacking another tiger,M,2,28,40,
708098a9,,Tiger is going towards left side while being attacked by another tiger,M,1,28,40,
6149becc,,Duck is turning its whole body from left side to right side,M,2,5,10,
6149becc,,Duck is turning its whole body from left side to right side,M,1,8,19,
6149becc,,Duck is looking towards the camera,M,2,26,30,
6149becc,,Duck is turning its whole body from right side to left side,M,2,89,97,
6149becc,,Duck is turning its whole body from right side to left side,M,1,72,86,
6149becc,,Duck is looking towards the camera,M,1,128,134,
6149becc,,Duck is looking towards the camera,M,4,59,71,
6149becc,,Duck is turning its whole body from left side to right side,M,4,104,120,
6149becc,,Duck is looking towards the camera,M,4,139,151,
6149becc,,Duck is looking towards the camera,M,4,159,171,
6149becc,,Duck is stepping over the leg of another duck while moving,M,1,156,162,
6149becc,,Duck is keeping its back side towards the camera,M,3,62,158,
214aeac3,,Goat is sniffing on the right side wall,M,1,2,14,
214aeac3,,Goat is sniffing on the right side wall,M,2,15,20,
214aeac3,,Goat is sniffing on the right side wall,M,2,31,34,
214aeac3,,Goat is walking behind everyone,M,1,17,31,
214aeac3,,Goat is looking towards the camera,M,2,82,90,
214aeac3,,Goat is looking towards the camera,M,3,7,15,
214aeac3,,Goat is looking towards the camera,M,3,56,60,
214aeac3,,Goat is turning its whole body from left side to right side,M,3,87,103,
214aeac3,,Goat is looking towards the camera,M,3,137,142,
214aeac3,,Goat is looking towards the camera,M,4,14,20,
214aeac3,,Goat is looking towards the camera,M,5,31,35,
214aeac3,,Goat is looking towards the camera,M,6,1,16,
214aeac3,,Goat is looking towards the camera,M,7,1,3,
214aeac3,,Goat is looking towards the camera,M,7,20,35,
214aeac3,,Goat is looking towards the camera,M,7,57,85,
60827ada,,Pigeon is walking behind the plastic bowl,M,4,5,15,
60827ada,,Pigeon is eating food from the floor,M,4,20,23,
60827ada,,Pigeon is disappearing behind the plastic bucket,M,4,38,66,
60827ada,,Pigeon entering into frame from right side is walking left side briefly,M,5,30,40,
60827ada,,Pigeon is eating food from the floor,M,5,47,48,
60827ada,,Pigeon entering into frame from top side by flying down to the floor,M,6,83,85,
78a1f4b1,,Person is walking towards the railing,M,1,1,30,
