Video,Query ID,Language Query,Type,IDs,Start,End,Revision
MOT20-02,343,Person coming from right side stops walking in left side,M,156,2706,2782,
MOT20-02,344,Person coming from right side stops moving in left side,M,154,2668,2782,
MOT20-02,344,Person coming from right side stops moving in left side,M,157,2706,2782,
MOT20-02,344,Person coming from right side stops moving in left side,M,155,2706,2782,
MOT20-02,344,Person coming from right side stops moving in left side,M,156,2706,2782,
MOT20-02,345,Person in the open area is giving high-five,M,175,817,850,
MOT20-02,345,Person in the open area is giving high-five,M,295,817,850,
MOT20-02,346,Person walking in the open space is going to the camera side,M,196,1,38,
MOT20-02,346,Person walking in the open space is going to the camera side,M,197,1,57,
MOT20-02,346,Person walking in the open space is going to the camera side,M,199,1,119,
MOT20-02,346,Person walking in the open space is going to the camera side,M,198,1,123,
MOT20-02,346,Person walking in the open space is going to the camera side,M,200,1,333,
MOT20-02,346,Person walking in the open space is going to the camera side,M,201,1,360,
MOT20-02,346,Person walking in the open space is going to the camera side,M,203,1,399,
MOT20-02,346,Person walking in the open space is going to the camera side,M,202,1,437,
MOT20-02,346,Person walking in the open space is going to the camera side,M,207,1,447,
MOT20-02,346,Person walking in the open space is going to the camera side,M,208,1,460,
MOT20-02,346,Person walking in the open space is going to the camera side,M,206,1,478,
MOT20-02,346,Person walking in the open space is going to the camera side,M,205,1,497,
MOT20-02,346,Person walking in the open space is going to the camera side,M,216,1,539,
MOT20-02,346,Person walking in the open space is going to the camera side,M,238,1,543,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,196,1,38,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,197,1,57,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,199,1,119,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,198,1,123,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,200,1,333,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,201,1,360,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,203,1,399,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,202,1,437,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,207,1,447,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,208,1,460,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,206,1,478,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,205,1,497,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,216,1,539,
MOT20-02,347,Person walking in an open area is heading in the direction to the camera side,M,238,1,543,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,196,1,38,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,197,1,57,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,199,1,119,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,198,1,123,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,200,1,333,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,201,1,360,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,203,1,399,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,202,1,437,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,207,1,447,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,208,1,460,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,206,1,478,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,205,1,497,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,216,1,539,
MOT20-02,348,Person walking in the open area is moving towards the camera side,M,238,1,543,
MOT20-02,349,Person in the open area is moving towards the camera side,M,196,1,38,
MOT20-02,349,Person in the open area is moving towards the camera side,M,197,1,57,
MOT20-02,349,Person in the open area is moving towards the camera side,M,199,1,119,
MOT20-02,349,Person in the open area is moving towards the camera side,M,198,1,123,
MOT20-02,349,Person in the open area is moving towards the camera side,M,200,1,333,
MOT20-02,349,Person in the open area is moving towards the camera side,M,201,1,360,
MOT20-02,349,Person in the open area is moving towards the camera side,M,203,1,399,
MOT20-02,349,Person in the open area is moving towards the camera side,M,202,1,437,
MOT20-02,349,Person in the open area is moving towards the camera side,M,207,1,447,
MOT20-02,349,Person in the open area is moving towards the camera side,M,208,1,460,
MOT20-02,349,Person in the open area is moving towards the camera side,M,206,1,478,
MOT20-02,349,Person in the open area is moving towards the camera side,M,205,1,497,
MOT20-02,349,Person in the open area is moving towards the camera side,M,216,1,539,
MOT20-02,349,Person in the open area is moving towards the camera side,M,238,1,543,
MOT20-02,350,Person in the open space is heading to the camera side,M,196,1,38,
MOT20-02,350,Person in the open space is heading to the camera side,M,197,1,57,
MOT20-02,350,Person in the open space is heading to the camera side,M,199,1,119,
MOT20-02,350,Person in the open space is heading to the camera side,M,198,1,123,
MOT20-02,350,Person in the open space is heading to the camera side,M,200,1,333,
MOT20-02,350,Person in the open space is heading to the camera side,M,201,1,360,
MOT20-02,350,Person in the open space is heading to the camera side,M,203,1,399,
MOT20-02,350,Person in the open space is heading to the camera side,M,202,1,437,
MOT20-02,350,Person in the open space is heading to the camera side,M,207,1,447,
MOT20-02,350,Person in the open space is heading to the camera side,M,208,1,460,
MOT20-02,350,Person in the open space is heading to the camera side,M,206,1,478,
MOT20-02,350,Person in the open space is heading to the camera side,M,205,1,497,
MOT20-02,350,Person in the open space is heading to the camera side,M,216,1,539,
MOT20-02,350,Person in the open space is heading to the camera side,M,238,1,543,
MOT20-02,351,Person coming from camera side is going towards left side,M,250,617,960,
MOT20-02,351,Person coming from camera side is going towards left side,M,251,617,927,
MOT20-02,351,Person coming from camera side is going towards left side,M,249,642,1073,
MOT20-02,351,Person coming from camera side is going towards left side,M,266,755,1125,
MOT20-02,351,Person coming from camera side is going towards left side,M,266,755,1125,
MOT20-02,352,Person coming from camera side is walking towards left side,M,250,617,960,
MOT20-02,352,Person coming from camera side is walking towards left side,M,251,617,927,
MOT20-02,352,Person coming from camera side is walking towards left side,M,249,642,1073,
MOT20-02,352,Person coming from camera side is walking towards left side,M,266,755,1125,
MOT20-02,352,Person coming from camera side is walking towards left side,M,266,755,1125,
MOT20-02,353,Person coming from camera side is moving towards left side,M,250,617,960,
MOT20-02,353,Person coming from camera side is moving towards left side,M,251,617,927,
MOT20-02,353,Person coming from camera side is moving towards left side,M,249,642,1073,
MOT20-02,353,Person coming from camera side is moving towards left side,M,266,755,1125,
MOT20-02,353,Person coming from camera side is moving towards left side,M,266,755,1125,
MOT20-02,354,Person coming from camera side is heading towards left side,M,250,617,960,
MOT20-02,354,Person coming from camera side is heading towards left side,M,251,617,927,
MOT20-02,354,Person coming from camera side is heading towards left side,M,249,642,1073,
MOT20-02,354,Person coming from camera side is heading towards left side,M,266,755,1125,
MOT20-02,354,Person coming from camera side is heading towards left side,M,266,755,1125,
MOT20-02,355,Person is pushing another person while walking,M,264,653,674,
MOT20-02,355,Person is pushing another person while walking,M,264,698,715,
MOT20-02,355,Person is pushing another person while walking,M,295,653,674,
MOT20-02,355,Person is pushing another person while walking,M,295,698,715,
MOT20-02,356,Person is pushing another person while going to right side,M,264,653,674,
MOT20-02,356,Person is pushing another person while going to right side,M,264,698,715,
MOT20-02,356,Person is pushing another person while going to right side,M,295,653,674,
MOT20-02,356,Person is pushing another person while going to right side,M,295,698,715,
MOT20-02,357,Person is pushing another person while walking to right side,M,264,653,674,
MOT20-02,357,Person is pushing another person while walking to right side,M,264,698,715,
MOT20-02,357,Person is pushing another person while walking to right side,M,295,653,674,
MOT20-02,357,Person is pushing another person while walking to right side,M,295,698,715,
MOT20-02,358,Person is pushing another person while moving towards right side,M,264,653,674,
MOT20-02,358,Person is pushing another person while moving towards right side,M,264,698,715,
MOT20-02,358,Person is pushing another person while moving towards right side,M,295,653,674,
MOT20-02,358,Person is pushing another person while moving towards right side,M,295,698,715,
MOT20-02,359,Person is pushing another person while heading towards right side,M,264,653,674,
